state,zip,phone,mc,score,sample,stateavg
AR,72205,5012022000,PN-7,99%,142 patients,AR_PN-7
AR,72205,5012022000,SCIP-CARD-2,64%,122 patients,AR_SCIP-CARD-2
AR,72205,5012022000,SCIP-INF-1,94%,624 patients,AR_SCIP-INF-1
AR,72205,5012022000,SCIP-INF-2,91%,630 patients,AR_SCIP-INF-2
AR,72205,5012022000,SCIP-INF-3,87%,610 patients,AR_SCIP-INF-3
AR,72205,5012022000,SCIP-INF-4,97%,208 patients,AR_SCIP-INF-4
AR,72205,5012022000,SCIP-INF-6,100%,863 patients,AR_SCIP-INF-6
AR,72205,5012022000,SCIP-VTE-1,87%,315 patients,AR_SCIP-VTE-1
AR,72205,5012022000,SCIP-VTE-2,86%,311 patients,AR_SCIP-VTE-2
AR,72401,8709727000,AMI-1,97%,96 patients,AR_AMI-1
AR,72401,8709727000,AMI-2,95%,161 patients,AR_AMI-2
AR,72401,8709727000,AMI-3,81%,26 patients,AR_AMI-3
AR,72401,8709727000,AMI-4,99%,76 patients,AR_AMI-4
AR,72401,8709727000,AMI-5,92%,142 patients,AR_AMI-5
AR,72401,8709727000,AMI-7A,,0 patients,AR_AMI-7A
AR,72401,8709727000,AMI-8A,61%,18 patients,AR_AMI-8A
AR,72401,8709727000,HF-1,91%,180 patients,AR_HF-1
AR,72401,8709727000,HF-2,96%,214 patients,AR_HF-2
AR,72401,8709727000,HF-3,84%,67 patients,AR_HF-3
AR,72401,8709727000,HF-4,100%,49 patients,AR_HF-4
AR,72401,8709727000,PN-2,82%,191 patients,AR_PN-2
AR,72401,8709727000,PN-3B,79%,168 patients,AR_PN-3B
AR,72401,8709727000,PN-4,97%,69 patients,AR_PN-4
AR,72401,8709727000,PN-5C,83%,189 patients,AR_PN-5C
AR,72401,8709727000,PN-6,71%,157 patients,AR_PN-6
AR,72401,8709727000,PN-7,80%,138 patients,AR_PN-7
AR,72401,8709727000,SCIP-CARD-2,75%,51 patients,AR_SCIP-CARD-2
AR,72401,8709727000,SCIP-INF-1,88%,353 patients,AR_SCIP-INF-1
AR,72401,8709727000,SCIP-INF-2,97%,353 patients,AR_SCIP-INF-2
AR,72401,8709727000,SCIP-INF-3,81%,340 patients,AR_SCIP-INF-3
AR,72401,8709727000,SCIP-INF-4,89%,74 patients,AR_SCIP-INF-4
AR,72401,8709727000,SCIP-INF-6,99%,470 patients,AR_SCIP-INF-6
AR,72401,8709727000,SCIP-VTE-1,93%,168 patients,AR_SCIP-VTE-1
AR,72401,8709727000,SCIP-VTE-2,90%,168 patients,AR_SCIP-VTE-2
AR,72503,8702621200,AMI-1,99%,122 patients,AR_AMI-1
AR,72503,8702621200,AMI-2,98%,134 patients,AR_AMI-2
AR,72503,8702621200,AMI-3,95%,40 patients,AR_AMI-3
AR,72503,8702621200,AMI-4,100%,53 patients,AR_AMI-4
AR,72503,8702621200,AMI-5,99%,123 patients,AR_AMI-5
AR,72503,8702621200,AMI-7A,33%,3 patients,AR_AMI-7A
AR,72503,8702621200,AMI-8A,79%,24 patients,AR_AMI-8A
AR,72503,8702621200,HF-1,93%,179 patients,AR_HF-1
AR,72503,8702621200,HF-2,100%,237 patients,AR_HF-2
AR,72503,8702621200,HF-3,99%,69 patients,AR_HF-3
AR,72503,8702621200,HF-4,100%,41 patients,AR_HF-4
AR,72503,8702621200,PN-2,99%,274 patients,AR_PN-2
AR,72503,8702621200,PN-3B,100%,249 patients,AR_PN-3B
AR,72503,8702621200,PN-4,100%,109 patients,AR_PN-4
AR,72503,8702621200,PN-5C,99%,295 patients,AR_PN-5C
AR,72503,8702621200,PN-6,96%,179 patients,AR_PN-6
AR,72503,8702621200,PN-7,98%,204 patients,AR_PN-7
AR,72503,8702621200,SCIP-CARD-2,70%,76 patients,AR_SCIP-CARD-2
AR,72503,8702621200,SCIP-INF-1,96%,356 patients,AR_SCIP-INF-1
AR,72503,8702621200,SCIP-INF-2,95%,361 patients,AR_SCIP-INF-2
AR,72503,8702621200,SCIP-INF-3,89%,345 patients,AR_SCIP-INF-3
AR,72503,8702621200,SCIP-INF-4,100%,1 patients,AR_SCIP-INF-4
AR,72503,8702621200,SCIP-INF-6,100%,437 patients,AR_SCIP-INF-6
AR,72503,8702621200,SCIP-VTE-1,94%,230 patients,AR_SCIP-VTE-1
AR,72503,8702621200,SCIP-VTE-2,92%,224 patients,AR_SCIP-VTE-2
AR,71901,5016241281,AMI-1,,,AR_AMI-1
AR,71901,5016241281,AMI-2,,,AR_AMI-2
AR,71901,5016241281,AMI-3,,,AR_AMI-3
AR,71901,5016241281,AMI-4,,,AR_AMI-4
AR,71901,5016241281,AMI-5,,,AR_AMI-5
AR,71901,5016241281,AMI-7A,,,AR_AMI-7A
AR,71901,5016241281,AMI-8A,,,AR_AMI-8A
AR,71901,5016241281,HF-1,,,AR_HF-1
AR,71901,5016241281,HF-2,,,AR_HF-2
AR,71901,5016241281,HF-3,,,AR_HF-3
AR,71901,5016241281,HF-4,,,AR_HF-4
AR,71901,5016241281,PN-2,,,AR_PN-2
AR,71901,5016241281,PN-3B,,,AR_PN-3B
AR,71901,5016241281,PN-4,,,AR_PN-4
AR,71901,5016241281,PN-5C,,,AR_PN-5C
AR,71901,5016241281,PN-6,,,AR_PN-6
AR,71901,5016241281,PN-7,,,AR_PN-7
AR,71901,5016241281,SCIP-CARD-2,,,AR_SCIP-CARD-2
AR,71901,5016241281,SCIP-INF-1,,,AR_SCIP-INF-1
AR,71901,5016241281,SCIP-INF-2,,,AR_SCIP-INF-2
AR,71901,5016241281,SCIP-INF-3,,,AR_SCIP-INF-3
AR,71901,5016241281,SCIP-INF-4,,,AR_SCIP-INF-4
AR,71901,5016241281,SCIP-INF-6,,,AR_SCIP-INF-6
AR,71901,5016241281,SCIP-VTE-1,,,AR_SCIP-VTE-1
AR,71901,5016241281,SCIP-VTE-2,,,AR_SCIP-VTE-2
AR,72211,5012197000,AMI-1,100%,139 patients,AR_AMI-1
AR,72211,5012197000,AMI-2,97%,555 patients,AR_AMI-2
AR,72211,5012197000,AMI-3,98%,113 patients,AR_AMI-3
AR,72211,5012197000,AMI-4,100%,250 patients,AR_AMI-4
AR,72211,5012197000,AMI-5,98%,503 patients,AR_AMI-5
AR,72211,5012197000,AMI-7A,,0 patients,AR_AMI-7A
AR,72211,5012197000,AMI-8A,94%,18 patients,AR_AMI-8A
AR,72211,5012197000,HF-1,100%,410 patients,AR_HF-1
AR,72211,5012197000,HF-2,99%,451 patients,AR_HF-2
AR,72211,5012197000,HF-3,96%,217 patients,AR_HF-3
AR,72211,5012197000,HF-4,100%,109 patients,AR_HF-4
AR,72211,5012197000,PN-2,100%,36 patients,AR_PN-2
AR,72211,5012197000,PN-3B,97%,33 patients,AR_PN-3B
AR,72120,5015527100,HF-2,94%,124 patients,AR_HF-2
AR,72120,5015527100,HF-3,86%,21 patients,AR_HF-3
AR,72120,5015527100,HF-4,100%,19 patients,AR_HF-4
AR,72120,5015527100,PN-2,92%,63 patients,AR_PN-2
AR,72120,5015527100,PN-3B,93%,44 patients,AR_PN-3B
AR,72120,5015527100,PN-4,100%,27 patients,AR_PN-4
AR,72120,5015527100,PN-5C,95%,85 patients,AR_PN-5C
AR,72120,5015527100,PN-6,73%,55 patients,AR_PN-6
AR,72120,5015527100,PN-7,88%,51 patients,AR_PN-7
AR,72120,5015527100,SCIP-CARD-2,100%,21 patients,AR_SCIP-CARD-2
AR,72120,5015527100,SCIP-INF-1,85%,60 patients,AR_SCIP-INF-1
AR,72120,5015527100,SCIP-INF-2,95%,59 patients,AR_SCIP-INF-2
AR,72120,5015527100,SCIP-INF-3,91%,58 patients,AR_SCIP-INF-3
AR,72120,5015527100,SCIP-INF-4,,0 patients,AR_SCIP-INF-4
AR,72120,5015527100,SCIP-INF-6,87%,113 patients,AR_SCIP-INF-6
AR,72120,5015527100,SCIP-VTE-1,88%,57 patients,AR_SCIP-VTE-1
AR,72120,5015527100,SCIP-VTE-2,82%,57 patients,AR_SCIP-VTE-2
AR,71913,5015202000,AMI-1,0%,1 patients,AR_AMI-1
AR,71913,5015202000,AMI-2,,0 patients,AR_AMI-2
AR,71913,5015202000,AMI-3,,0 patients,AR_AMI-3
AR,71913,5015202000,AMI-4,,0 patients,AR_AMI-4
AR,71913,5015202000,AMI-5,,0 patients,AR_AMI-5
AR,71913,5015202000,AMI-7A,,0 patients,AR_AMI-7A
AR,71913,5015202000,AMI-8A,,0 patients,AR_AMI-8A
AR,71913,5015202000,HF-1,33%,3 patients,AR_HF-1
AR,71913,5015202000,HF-2,100%,4 patients,AR_HF-2
AR,71913,5015202000,HF-3,,0 patients,AR_HF-3
AR,71913,5015202000,HF-4,,0 patients,AR_HF-4
AR,71913,5015202000,PN-2,100%,9 patients,AR_PN-2
AR,71913,5015202000,PN-3B,100%,4 patients,AR_PN-3B
AR,71913,5015202000,PN-4,100%,3 patients,AR_PN-4
AR,71913,5015202000,PN-5C,83%,12 patients,AR_PN-5C
AR,71913,5015202000,PN-6,100%,12 patients,AR_PN-6
AR,71913,5015202000,PN-7,100%,6 patients,AR_PN-7
AR,71913,5015202000,SCIP-CARD-2,76%,25 patients,AR_SCIP-CARD-2
AR,71913,5015202000,SCIP-INF-1,98%,170 patients,AR_SCIP-INF-1
AR,71913,5015202000,SCIP-INF-2,99%,171 patients,AR_SCIP-INF-2
AR,71913,5015202000,SCIP-INF-3,93%,160 patients,AR_SCIP-INF-3
AR,71913,5015202000,SCIP-INF-4,,0 patients,AR_SCIP-INF-4
AR,71913,5015202000,SCIP-INF-6,100%,241 patients,AR_SCIP-INF-6
AR,71913,5015202000,SCIP-VTE-1,98%,100 patients,AR_SCIP-VTE-1
AR,71913,5015202000,SCIP-VTE-2,93%,100 patients,AR_SCIP-VTE-2
AR,72118,5017488000,AMI-1,,,AR_AMI-1
AR,72118,5017488000,AMI-2,,,AR_AMI-2
AR,72118,5017488000,AMI-3,,,AR_AMI-3
AR,72118,5017488000,AMI-4,,,AR_AMI-4
AR,72118,5017488000,AMI-5,,,AR_AMI-5
AR,72118,5017488000,AMI-7A,,,AR_AMI-7A
AR,72118,5017488000,AMI-8A,,,AR_AMI-8A
AR,72118,5017488000,HF-1,,,AR_HF-1
AR,72118,5017488000,HF-2,,,AR_HF-2
AR,72118,5017488000,HF-3,,,AR_HF-3
AR,72118,5017488000,HF-4,,,AR_HF-4
AR,72118,5017488000,PN-2,,,AR_PN-2
AR,72118,5017488000,PN-3B,,,AR_PN-3B
AR,72118,5017488000,PN-4,,,AR_PN-4
AR,72118,5017488000,PN-5C,,,AR_PN-5C
AR,72118,5017488000,PN-6,,,AR_PN-6
AR,72118,5017488000,PN-7,,,AR_PN-7
AR,72118,5017488000,SCIP-CARD-2,97%,64 patients,AR_SCIP-CARD-2
AR,72118,5017488000,SCIP-INF-1,91%,518 patients,AR_SCIP-INF-1
AR,72118,5017488000,SCIP-INF-2,100%,519 patients,AR_SCIP-INF-2
AR,72118,5017488000,SCIP-INF-3,98%,513 patients,AR_SCIP-INF-3
AR,72118,5017488000,SCIP-INF-4,,0 patients,AR_SCIP-INF-4
AR,72118,5017488000,SCIP-INF-6,97%,618 patients,AR_SCIP-INF-6
AR,72118,5017488000,SCIP-VTE-1,100%,111 patients,AR_SCIP-VTE-1
AR,72118,5017488000,SCIP-VTE-2,100%,111 patients,AR_SCIP-VTE-2
AR,72703,4795717002,AMI-1,,,AR_AMI-1
AR,72703,4795717002,AMI-2,,,AR_AMI-2
AR,72703,4795717002,AMI-3,,,AR_AMI-3
AR,72703,4795717002,AMI-4,,,AR_AMI-4
AR,72703,4795717002,AMI-5,,,AR_AMI-5
AR,72703,4795717002,AMI-7A,,,AR_AMI-7A
AR,72703,4795717002,AMI-8A,,,AR_AMI-8A
AR,72703,4795717002,HF-1,,,AR_HF-1
AR,72703,4795717002,HF-2,,,AR_HF-2
AR,72703,4795717002,HF-3,,,AR_HF-3
AR,72703,4795717002,HF-4,,,AR_HF-4
AR,72703,4795717002,PN-2,,,AR_PN-2
AR,72703,4795717002,PN-3B,,,AR_PN-3B
AR,72703,4795717002,PN-4,,,AR_PN-4
AR,72703,4795717002,PN-5C,,,AR_PN-5C
AR,72703,4795717002,PN-6,,,AR_PN-6
AR,72703,4795717002,PN-7,,,AR_PN-7
AR,72703,4795717002,SCIP-CARD-2,,,AR_SCIP-CARD-2
AR,72703,4795717002,SCIP-INF-1,,,AR_SCIP-INF-1
AR,72703,4795717002,SCIP-INF-2,,,AR_SCIP-INF-2
AR,72703,4795717002,SCIP-INF-3,,,AR_SCIP-INF-3
AR,72703,4795717002,SCIP-INF-4,,,AR_SCIP-INF-4
AR,72703,4795717002,SCIP-INF-6,,,AR_SCIP-INF-6
AR,72703,4795717002,SCIP-VTE-1,,,AR_SCIP-VTE-1
AR,72703,4795717002,SCIP-VTE-2,,,AR_SCIP-VTE-2
AR,72855,4799636101,AMI-1,100%,1 patients,AR_AMI-1
AR,72855,4799636101,AMI-2,100%,1 patients,AR_AMI-2
AR,72855,4799636101,AMI-3,,0 patients,AR_AMI-3
AR,72855,4799636101,AMI-4,,0 patients,AR_AMI-4
AR,72855,4799636101,AMI-5,100%,1 patients,AR_AMI-5
AR,72855,4799636101,AMI-7A,,0 patients,AR_AMI-7A
AR,72855,4799636101,AMI-8A,,0 patients,AR_AMI-8A
AR,72855,4799636101,HF-1,94%,17 patients,AR_HF-1
AR,72855,4799636101,HF-2,95%,21 patients,AR_HF-2
AR,72855,4799636101,HF-3,100%,5 patients,AR_HF-3
AR,72855,4799636101,HF-4,100%,1 patients,AR_HF-4
AR,72855,4799636101,PN-2,85%,20 patients,AR_PN-2
AR,72855,4799636101,PN-3B,100%,11 patients,AR_PN-3B
AR,72855,4799636101,PN-4,80%,5 patients,AR_PN-4
AR,72855,4799636101,PN-5C,94%,18 patients,AR_PN-5C
AR,72855,4799636101,PN-6,75%,16 patients,AR_PN-6
AR,72855,4799636101,PN-7,87%,15 patients,AR_PN-7
AR,72855,4799636101,SCIP-CARD-2,,,AR_SCIP-CARD-2
AR,72855,4799636101,SCIP-INF-1,,,AR_SCIP-INF-1
AR,72855,4799636101,SCIP-INF-2,,,AR_SCIP-INF-2
AR,72855,4799636101,SCIP-INF-3,,,AR_SCIP-INF-3
AR,72855,4799636101,SCIP-INF-4,,,AR_SCIP-INF-4
AR,72855,4799636101,SCIP-INF-6,,,AR_SCIP-INF-6
AR,72855,4799636101,SCIP-VTE-1,,,AR_SCIP-VTE-1
AR,72855,4799636101,SCIP-VTE-2,,,AR_SCIP-VTE-2
AR,72949,4796674138,AMI-1,100%,2 patients,AR_AMI-1
AR,72949,4796674138,AMI-2,100%,2 patients,AR_AMI-2
AR,72949,4796674138,AMI-3,,0 patients,AR_AMI-3
AR,72949,4796674138,AMI-4,,0 patients,AR_AMI-4
AR,72949,4796674138,AMI-5,100%,2 patients,AR_AMI-5
AR,72949,4796674138,AMI-7A,,0 patients,AR_AMI-7A
AR,72949,4796674138,AMI-8A,,0 patients,AR_AMI-8A
AR,72949,4796674138,HF-1,67%,12 patients,AR_HF-1
AR,72949,4796674138,HF-2,94%,17 patients,AR_HF-2
AR,72949,4796674138,HF-3,100%,1 patients,AR_HF-3
AR,72949,4796674138,HF-4,100%,4 patients,AR_HF-4
AR,72949,4796674138,PN-2,96%,23 patients,AR_PN-2
AR,72949,4796674138,PN-3B,100%,18 patients,AR_PN-3B
AR,72949,4796674138,PN-4,100%,4 patients,AR_PN-4
AR,72949,4796674138,PN-5C,100%,21 patients,AR_PN-5C
AR,72949,4796674138,PN-6,56%,16 patients,AR_PN-6
AR,72949,4796674138,PN-7,73%,15 patients,AR_PN-7
AR,72949,4796674138,SCIP-CARD-2,,,AR_SCIP-CARD-2
AR,72949,4796674138,SCIP-INF-1,,,AR_SCIP-INF-1
AR,72949,4796674138,SCIP-INF-2,,,AR_SCIP-INF-2
AR,72949,4796674138,SCIP-INF-3,,,AR_SCIP-INF-3
AR,72949,4796674138,SCIP-INF-4,,,AR_SCIP-INF-4
AR,72949,4796674138,SCIP-INF-6,,,AR_SCIP-INF-6
AR,72949,4796674138,SCIP-VTE-1,,,AR_SCIP-VTE-1
AR,72949,4796674138,SCIP-VTE-2,,,AR_SCIP-VTE-2
AR,72958,4796374135,AMI-1,100%,2 patients,AR_AMI-1
AR,72958,4796374135,AMI-2,100%,1 patients,AR_AMI-2
AR,72958,4796374135,AMI-3,,0 patients,AR_AMI-3
AR,72958,4796374135,AMI-4,100%,1 patients,AR_AMI-4
AR,72958,4796374135,AMI-5,0%,1 patients,AR_AMI-5
AR,72958,4796374135,AMI-7A,0%,1 patients,AR_AMI-7A
AR,72958,4796374135,AMI-8A,,0 patients,AR_AMI-8A
AR,72958,4796374135,HF-1,86%,7 patients,AR_HF-1
AR,72958,4796374135,HF-2,36%,11 patients,AR_HF-2
AR,72958,4796374135,HF-3,,0 patients,AR_HF-3
AR,72958,4796374135,HF-4,100%,2 patients,AR_HF-4
AR,72958,4796374135,PN-2,77%,30 patients,AR_PN-2
AR,72958,4796374135,PN-3B,76%,29 patients,AR_PN-3B
AR,72958,4796374135,PN-4,95%,20 patients,AR_PN-4
AR,72958,4796374135,PN-5C,100%,38 patients,AR_PN-5C
AR,72958,4796374135,PN-6,86%,28 patients,AR_PN-6
AR,72958,4796374135,PN-7,80%,15 patients,AR_PN-7
AR,72958,4796374135,SCIP-CARD-2,,,AR_SCIP-CARD-2
AR,72958,4796374135,SCIP-INF-1,,,AR_SCIP-INF-1
AR,72958,4796374135,SCIP-INF-2,,,AR_SCIP-INF-2
AR,72958,4796374135,SCIP-INF-3,,,AR_SCIP-INF-3
AR,72958,4796374135,SCIP-INF-4,,,AR_SCIP-INF-4
AR,72958,4796374135,SCIP-INF-6,,,AR_SCIP-INF-6
AR,72958,4796374135,SCIP-VTE-1,,,AR_SCIP-VTE-1
AR,72958,4796374135,SCIP-VTE-2,,,AR_SCIP-VTE-2
AR,72396,8702383300,AMI-1,100%,1 patients,AR_AMI-1
AR,72396,8702383300,AMI-2,,0 patients,AR_AMI-2
AR,72396,8702383300,AMI-3,,0 patients,AR_AMI-3
AR,72396,8702383300,AMI-4,,0 patients,AR_AMI-4
AR,72396,8702383300,AMI-5,,0 patients,AR_AMI-5
AR,72396,8702383300,AMI-7A,,0 patients,AR_AMI-7A
AR,72396,8702383300,AMI-8A,,0 patients,AR_AMI-8A
AR,72396,8702383300,HF-1,100%,36 patients,AR_HF-1
AR,72396,8702383300,HF-2,100%,45 patients,AR_HF-2
AR,72396,8702383300,HF-3,89%,18 patients,AR_HF-3
AR,72396,8702383300,HF-4,100%,5 patients,AR_HF-4
AR,72396,8702383300,PN-2,100%,104 patients,AR_PN-2
AR,72396,8702383300,PN-3B,97%,39 patients,AR_PN-3B
AR,72396,8702383300,PN-4,100%,41 patients,AR_PN-4
AR,72396,8702383300,PN-5C,99%,110 patients,AR_PN-5C
AR,72396,8702383300,PN-6,99%,74 patients,AR_PN-6
AR,72396,8702383300,PN-7,100%,66 patients,AR_PN-7
AR,72396,8702383300,SCIP-CARD-2,,,AR_SCIP-CARD-2
AR,72396,8702383300,SCIP-INF-1,,,AR_SCIP-INF-1
AR,72396,8702383300,SCIP-INF-2,,,AR_SCIP-INF-2
AR,72396,8702383300,SCIP-INF-3,,,AR_SCIP-INF-3
AR,72396,8702383300,SCIP-INF-4,,,AR_SCIP-INF-4
AR,72396,8702383300,SCIP-INF-6,,,AR_SCIP-INF-6
AR,72396,8702383300,SCIP-VTE-1,,,AR_SCIP-VTE-1
AR,72396,8702383300,SCIP-VTE-2,,,AR_SCIP-VTE-2
AR,71654,8702225600,AMI-1,,0 patients,AR_AMI-1
AR,71654,8702225600,AMI-2,,0 patients,AR_AMI-2
AR,71654,8702225600,AMI-3,,0 patients,AR_AMI-3
AR,71654,8702225600,AMI-4,,0 patients,AR_AMI-4
AR,71654,8702225600,AMI-5,,0 patients,AR_AMI-5
AR,71654,8702225600,AMI-7A,,0 patients,AR_AMI-7A
AR,71654,8702225600,AMI-8A,,0 patients,AR_AMI-8A
AR,71654,8702225600,HF-1,64%,39 patients,AR_HF-1
AR,71654,8702225600,HF-2,79%,48 patients,AR_HF-2
AR,71654,8702225600,HF-3,87%,23 patients,AR_HF-3
AR,71654,8702225600,HF-4,100%,5 patients,AR_HF-4
AR,71654,8702225600,PN-2,77%,39 patients,AR_PN-2
AR,71654,8702225600,PN-3B,80%,5 patients,AR_PN-3B
AR,71654,8702225600,PN-4,100%,7 patients,AR_PN-4
AR,71654,8702225600,PN-5C,97%,33 patients,AR_PN-5C
AR,71654,8702225600,PN-6,95%,19 patients,AR_PN-6
AR,71654,8702225600,PN-7,87%,23 patients,AR_PN-7
AR,71654,8702225600,SCIP-CARD-2,,,AR_SCIP-CARD-2
AR,71654,8702225600,SCIP-INF-1,,,AR_SCIP-INF-1
AR,71654,8702225600,SCIP-INF-2,,,AR_SCIP-INF-2
AR,71654,8702225600,SCIP-INF-3,,,AR_SCIP-INF-3
AR,71654,8702225600,SCIP-INF-4,,,AR_SCIP-INF-4
AR,71654,8702225600,SCIP-INF-6,,,AR_SCIP-INF-6
AR,71654,8702225600,SCIP-VTE-1,,,AR_SCIP-VTE-1
AR,71654,8702225600,SCIP-VTE-2,,,AR_SCIP-VTE-2
AR,72476,8708861200,AMI-1,,,AR_AMI-1
AR,72476,8708861200,AMI-2,,,AR_AMI-2
AR,72476,8708861200,AMI-3,,,AR_AMI-3
AR,72476,8708861200,AMI-4,,,AR_AMI-4
AR,72476,8708861200,AMI-5,,,AR_AMI-5
AR,72476,8708861200,AMI-7A,,,AR_AMI-7A
AR,72476,8708861200,AMI-8A,,,AR_AMI-8A
AR,72476,8708861200,HF-1,100%,12 patients,AR_HF-1
AR,72476,8708861200,HF-2,100%,33 patients,AR_HF-2
AR,72476,8708861200,HF-3,100%,4 patients,AR_HF-3
AR,72476,8708861200,HF-4,100%,5 patients,AR_HF-4
AR,72476,8708861200,PN-2,100%,75 patients,AR_PN-2
AR,72476,8708861200,PN-3B,100%,72 patients,AR_PN-3B
AR,72476,8708861200,PN-4,100%,32 patients,AR_PN-4
AR,72476,8708861200,PN-5C,99%,76 patients,AR_PN-5C
AR,72476,8708861200,PN-6,100%,37 patients,AR_PN-6
AR,72476,8708861200,PN-7,100%,39 patients,AR_PN-7
AR,72476,8708861200,SCIP-CARD-2,,,AR_SCIP-CARD-2
AR,72476,8708861200,SCIP-INF-1,,,AR_SCIP-INF-1
AR,72476,8708861200,SCIP-INF-2,,,AR_SCIP-INF-2
AR,72476,8708861200,SCIP-INF-3,,,AR_SCIP-INF-3
AR,72476,8708861200,SCIP-INF-4,,,AR_SCIP-INF-4
AR,72476,8708861200,SCIP-INF-6,,,AR_SCIP-INF-6
AR,72476,8708861200,SCIP-VTE-1,,,AR_SCIP-VTE-1
AR,72476,8708861200,SCIP-VTE-2,,,AR_SCIP-VTE-2
AR,72560,8702694361,AMI-1,50%,2 patients,AR_AMI-1
AR,72560,8702694361,AMI-2,100%,1 patients,AR_AMI-2
AR,72560,8702694361,AMI-3,100%,1 patients,AR_AMI-3
AR,72560,8702694361,AMI-4,,0 patients,AR_AMI-4
AR,72560,8702694361,AMI-5,100%,1 patients,AR_AMI-5
AR,72560,8702694361,AMI-7A,,0 patients,AR_AMI-7A
AR,72560,8702694361,AMI-8A,,0 patients,AR_AMI-8A
AR,72560,8702694361,HF-1,100%,26 patients,AR_HF-1
AR,72560,8702694361,HF-2,88%,50 patients,AR_HF-2
AR,72560,8702694361,HF-3,53%,15 patients,AR_HF-3
AR,72560,8702694361,HF-4,100%,9 patients,AR_HF-4
AR,72560,8702694361,PN-2,83%,59 patients,AR_PN-2
AR,72560,8702694361,PN-3B,83%,12 patients,AR_PN-3B
AR,72560,8702694361,PN-4,100%,16 patients,AR_PN-4
AR,72560,8702694361,PN-5C,96%,79 patients,AR_PN-5C
AR,72560,8702694361,PN-6,83%,70 patients,AR_PN-6
AR,72560,8702694361,PN-7,86%,35 patients,AR_PN-7
AR,72560,8702694361,SCIP-CARD-2,,,AR_SCIP-CARD-2
AR,72560,8702694361,SCIP-INF-1,,,AR_SCIP-INF-1
AR,72560,8702694361,SCIP-INF-2,,,AR_SCIP-INF-2
AR,72560,8702694361,SCIP-INF-3,,,AR_SCIP-INF-3
AR,72560,8702694361,SCIP-INF-4,,,AR_SCIP-INF-4
AR,72560,8702694361,SCIP-INF-6,,,AR_SCIP-INF-6
AR,72560,8702694361,SCIP-VTE-1,,,AR_SCIP-VTE-1
AR,72560,8702694361,SCIP-VTE-2,,,AR_SCIP-VTE-2
AR,71852,8708454400,AMI-1,60%,5 patients,AR_AMI-1
AR,71852,8708454400,AMI-2,25%,4 patients,AR_AMI-2
AR,71852,8708454400,AMI-3,0%,1 patients,AR_AMI-3
AR,71852,8708454400,AMI-4,,0 patients,AR_AMI-4
AR,71852,8708454400,AMI-5,75%,4 patients,AR_AMI-5
AR,71852,8708454400,AMI-7A,,0 patients,AR_AMI-7A
AR,71852,8708454400,AMI-8A,,0 patients,AR_AMI-8A
AR,71852,8708454400,HF-1,74%,23 patients,AR_HF-1
AR,71852,8708454400,HF-2,84%,38 patients,AR_HF-2
AR,71852,8708454400,HF-3,83%,6 patients,AR_HF-3
AR,71852,8708454400,HF-4,88%,8 patients,AR_HF-4
AR,71852,8708454400,PN-2,88%,50 patients,AR_PN-2
AR,71852,8708454400,PN-3B,92%,51 patients,AR_PN-3B
AR,71852,8708454400,PN-4,100%,15 patients,AR_PN-4
AR,71852,8708454400,PN-5C,96%,55 patients,AR_PN-5C
AR,71852,8708454400,PN-6,100%,29 patients,AR_PN-6
AR,71852,8708454400,PN-7,95%,37 patients,AR_PN-7
AR,71852,8708454400,SCIP-CARD-2,0%,2 patients,AR_SCIP-CARD-2
AR,71852,8708454400,SCIP-INF-1,100%,6 patients,AR_SCIP-INF-1
AR,71852,8708454400,SCIP-INF-2,33%,6 patients,AR_SCIP-INF-2
AR,71852,8708454400,SCIP-INF-3,67%,6 patients,AR_SCIP-INF-3
AR,71852,8708454400,SCIP-INF-4,,0 patients,AR_SCIP-INF-4
AR,71852,8708454400,SCIP-INF-6,81%,21 patients,AR_SCIP-INF-6
AR,71852,8708454400,SCIP-VTE-1,89%,9 patients,AR_SCIP-VTE-1
AR,71852,8708454400,SCIP-VTE-2,78%,9 patients,AR_SCIP-VTE-2
AR,72543,5018873000,AMI-1,80%,5 patients,AR_AMI-1
AR,72543,5018873000,AMI-2,100%,4 patients,AR_AMI-2
AR,72543,5018873000,AMI-3,100%,1 patients,AR_AMI-3
AR,72543,5018873000,AMI-4,,0 patients,AR_AMI-4
AR,72543,5018873000,AMI-5,100%,5 patients,AR_AMI-5
AR,72543,5018873000,AMI-7A,,0 patients,AR_AMI-7A
AR,72543,5018873000,AMI-8A,,0 patients,AR_AMI-8A
AR,72543,5018873000,HF-1,92%,12 patients,AR_HF-1
AR,72543,5018873000,HF-2,100%,20 patients,AR_HF-2
AR,72543,5018873000,HF-3,80%,5 patients,AR_HF-3
AR,72543,5018873000,HF-4,100%,2 patients,AR_HF-4
AR,72543,5018873000,PN-2,98%,53 patients,AR_PN-2
AR,72543,5018873000,PN-3B,92%,51 patients,AR_PN-3B
AR,72543,5018873000,PN-4,100%,16 patients,AR_PN-4
AR,72543,5018873000,PN-5C,97%,59 patients,AR_PN-5C
AR,72543,5018873000,PN-6,83%,41 patients,AR_PN-6
AR,72543,5018873000,PN-7,97%,39 patients,AR_PN-7
AR,72543,5018873000,SCIP-CARD-2,,,AR_SCIP-CARD-2
AR,72543,5018873000,SCIP-INF-1,,,AR_SCIP-INF-1
AR,72543,5018873000,SCIP-INF-2,,,AR_SCIP-INF-2
